index,MainID,OtherID,RA,DEC,X_mos,Y_mos,mag130,dmag130,mag139, dmag139,color,dcolor,Delta130,Delta139,Nr_IR
3548,6850,6893-6930-6972,83.62765757,-5.261580577,10078.54606,13455.63277,16.3623,0.0144701,16.028,0.028179,0.357651,0.031592,0.0370007,0.0849266,4
3549,6851,6975,83.60237247,-5.272916683,10785.2355,13137.24957,16.9465,0.0184255,16.7908,0.0127758,0.149244,0.0176759,0.0488949,0.0296974,2
3550,6852,6931,83.61159583,-5.243351558,10527.64018,13967.22852,17.0204,0.00546323,16.8083,0.0115877,0.209085,0.0156724,0.0149593,0.0300159,2
3551,6853,6979,83.61339015,-5.275870987,10477.25083,13054.39877,18.6635,0.0477171,18.4623,0.018719,0.20793,0.0402496,0.0908852,0.047081,2
3552,6854,6981,83.61861484,-5.269724208,10331.25464,13226.97788,19.034,0.0287183,18.7391,0.0052759,0.282526,0.0213166,0.0629997,0.0127029,2
3553,6855,6937,83.60789444,-5.242547626,10631.11179,13989.76961,19.0946,0.00657906,18.7792,0.00365724,0.306316,0.0136605,0.0131416,0.00658798,2
3554,6856,-,83.59603854,-5.252315848,10962.44429,13715.4815,18.7325,0.0600643,18.7897,0.0145619,-0.0571747,0.0455024,0.0849438,0.0205936,1
3555,6857,-,83.60480323,-5.245335408,10717.49979,13911.49245,19.1628,0.59012,18.9218,0.160463,0.17109,0.0182573,1.17904,0.226929,1
3556,6858,6940,83.61627746,-5.256651087,10396.68059,13593.93327,19.3901,0.0313203,19.158,0.0172188,0.228372,0.0443684,0.0626354,0.0381317,2
3557,6859,6941,83.61085565,-5.245548136,10548.31471,13905.56384,19.535,0.102376,19.2814,0.00757759,0.132256,0.296828,0.201017,0.0151386,2
3558,6860,-,83.60204687,-5.258071753,10794.45066,13553.95415,19.4317,0.0301205,19.3336,0.00788449,0.0981264,0.038005,0.0425968,0.0111504,1
3559,6861,6943,83.6212982,-5.245772833,10256.41227,13899.32649,19.6011,0.066689,19.2579,0.033701,0.360236,0.0205426,0.154068,0.0691662,2
3560,6862,6987,83.60235909,-5.274790418,10785.59513,13084.65256,19.6895,0.0937843,19.4243,0.00155034,0.245949,0.0775859,0.226868,0.00284195,2
3561,6863,6946,83.61698376,-5.251317536,10376.97499,13743.65443,19.9258,0.127255,19.706,0.0108308,0.219738,0.132909,0.253019,0.0247936,2
3562,6864,-,83.6047119,-5.254571912,10719.98293,13652.21653,19.7916,0.0415844,19.7043,0.0174252,0.0872736,0.0590096,0.0588093,0.0246429,1
3563,6865,-,83.60849059,-5.252701098,10614.3724,13704.75857,20.0442,0.0299452,19.7928,0.00815558,0.251408,0.0217896,0.0423489,0.0115337,1
3564,6866,6990,83.60481735,-5.271135312,10716.91006,13187.27164,19.9449,0.134611,19.8966,0.00980581,-0.0316025,0.319434,0.236998,0.025526,2
3565,6867,6949,83.6140224,-5.25391146,10459.73471,13670.82122,20.1254,0.0988955,20.0405,0.0196614,0.0729432,0.115048,0.22213,0.046051,2
3566,6868,6991,83.61605639,-5.263788609,10402.81003,13393.57684,20.0376,0.0175554,19.6848,0.00194801,0.315073,0.0691216,0.0341587,0.00365257,2
3567,6869,-,83.60912369,-5.255372767,10596.65589,13629.76743,20.3896,0.0175236,20.0742,0.0187186,0.315372,0.0362422,0.0247822,0.0264721,1
3568,6870,6954,83.61591735,-5.250948251,10406.78683,13754.01338,20.6566,0.321309,20.3005,0.0232422,0.304021,0.377525,0.847815,0.0460415,2
3569,6871,-,83.60175133,-5.268273751,10802.63322,13267.57507,20.4614,0.040225,20.5799,0.014624,0.130693,0.421011,0.0568867,0.0291901,1
3570,6872,6956,83.62383176,-5.248105601,10185.57611,13833.86032,20.7679,0.47947,20.4837,0.00638543,0.133878,0.556713,1.20842,0.0149517,2
3571,6873,6995,83.61072371,-5.269093009,10551.83148,13244.64237,20.7128,0.193415,20.6137,0.0568035,0.171278,0.269431,0.439089,0.155096,2
3572,6874,6958,83.60806923,-5.242576267,10626.22564,13988.96687,21.1458,0.271736,20.636,0.0415526,0.423114,0.269175,0.743071,0.083828,2
3573,6875,6959,83.62529712,-5.245824161,10144.63011,13897.91122,21.1568,0.0877126,20.7356,0.0267453,0.399259,0.218222,0.244352,0.0616493,2
3574,6876,-,83.59499925,-5.265330691,10991.39104,13350.13789,20.8582,0.191997,20.8108,0.20943,-0.40324,0.186336,0.271524,0.411482,1
3575,6877,6996,83.60194911,-5.272880351,10797.06959,13138.26631,20.7557,0.148267,20.8044,0.113741,-0.0313469,0.0430959,0.335543,0.273775,2
3576,6878,-,83.598004,-5.270296686,10907.3627,13210.76201,21.1573,0.0165566,20.999,0.0300291,0.14135,0.00799239,0.0234146,0.0569992,1
3577,6879,-,83.60028519,-5.261977998,10843.66366,13444.29017,20.3979,0.014311,20.2416,0.0306168,0.156233,0.0449279,0.0202389,0.0432987,1
3578,6880,-,83.58904135,-5.258903482,11157.98057,13530.50756,21.0583,0.11125,21.17,0.0890007,-0.156217,0.0483873,0.157331,0.178001,1
3579,6881,6999,83.60468498,-5.279500639,10720.54709,12952.45073,20.671,0.00282822,20.2989,0.0441999,0.349009,0.0304219,0.00399971,0.103571,2
3580,6882,-,83.61106829,-5.266719192,10542.2169,13311.27933,21.2856,0.135141,21.0903,0.0320788,0.325828,0.255224,0.191118,0.0453663,1
3581,6883,-,83.59847647,-5.247883966,10894.3322,13839.90605,21.5126,0.769879,20.757,0.650964,0.379566,0.55615,1.08877,1.13908,1
3582,6884,-,83.620503,-5.257551094,10278.56002,13568.69744,22.072,0.128693,21.4269,0.0352428,0.44196,0.340491,0.181999,0.0704117,1
3583,6885,-,83.62304528,-5.256097025,10207.5068,13609.53057,21.5424,0.0885084,21.6755,0.105833,-0.189827,0.144003,0.12517,0.209482,1
3584,6886,-,83.60760825,-5.275858702,10638.86429,13054.70316,21.7665,0.764357,20.9566,0.00086047,0.657141,0.538568,1.52436,0.00121689,1
3585,6887,6967,83.61066919,-5.247079519,10553.51555,13862.57553,21.5754,0.25125,21.4417,0.0906592,0.0496381,0.0154228,0.541313,0.207001,2
3586,6888,-,83.62076431,-5.260132465,10271.23819,13496.23836,22.691,0.301227,21.5188,0.113196,0.701127,0.756637,0.425999,0.224644,1
3587,6889,-,83.64974903,-5.256684909,9461.067292,13593.1835,12.638,0.0268733,12.5909,0.0191839,0.0517349,0.00263266,0.0537434,0.038147,1
3588,6890,6929,83.63311143,-5.253473004,9926.148872,13683.25083,13.9831,0.0177965,13.7598,0.0146912,0.213263,0.0253474,0.047884,0.0344429,2
3589,6895,6977,83.62951063,-5.272993424,10026.67589,13135.27852,17.9767,0.0325693,17.737,0.0156236,0.230711,0.02518,0.0752449,0.0440006,2
3590,6897,6934,83.64394734,-5.249217207,9623.281577,13802.77577,18.6892,0.0388768,18.5209,0.0182201,0.182498,0.0291209,0.0769157,0.0388298,2
3591,6898,6938,83.63701853,-5.256835985,9816.915147,13588.87268,18.8721,0.234866,18.5884,0.239801,0.283698,0.00493641,0.417618,0.426281,2
3592,6899,6942,83.63997806,-5.25024039,9734.228015,13774.03228,19.5744,0.0169292,19.2768,0.008622,0.312881,0.0231706,0.0308285,0.01651,2
3593,6900,6944,83.63696901,-5.256764206,9818.299787,13590.88728,18.8001,0.110466,18.4901,0.0701446,0.297032,0.0181598,0.201618,0.131281,2
3594,6901,6988,83.63716819,-5.276418445,9812.613328,13039.1819,19.8864,0.118831,19.629,0.00887596,0.253476,0.128164,0.266001,0.0179996,2
3595,6902,6945,83.63763863,-5.256459119,9799.58396,13599.45514,20.0199,0.0823732,19.7098,0.0292544,0.304645,0.0704682,0.198046,0.0739098,2
3596,6904,6951,83.6319411,-5.252247746,9958.870644,13717.63764,20.1248,0.0402476,19.978,0.0375801,0.14684,0.0693156,0.0750179,0.0724659,2
3597,6906,6955,83.65089557,-5.249866293,9429.055392,13784.59242,20.559,0.0572003,20.3819,0.00855268,0.155138,0.0658684,0.105516,0.0198364,2
3598,6907,6992,83.64138679,-5.279536475,9694.678625,12951.68107,20.7211,0.13165,20.3098,0.0462609,0.423002,0.117069,0.334801,0.111965,2
3599,6911,6960,83.64346279,-5.250206311,9636.820419,13775.00832,20.6114,0.174117,20.7982,0.0353218,-0.240762,0.0225707,0.392143,0.0880756,2
3600,6912,6994,83.63806037,-5.280509083,9787.650841,12924.36051,20.7769,0.163136,20.7349,0.0640348,0.0498405,0.107555,0.412563,0.143999,2
3601,6913,-,83.65490222,-5.249510656,9317.060513,13794.59569,19.9439,0.35506,20.6495,0.15065,-0.705541,0.20441,0.502131,0.213051,1
3602,6914,6964,83.63192425,-5.251869176,9959.343887,13728.26425,21.7425,0.00353629,20.9425,0.0609338,0.380373,0.552249,0.00500107,0.153879,2
3603,6915,7004,83.64025156,-5.27531601,9726.435046,13070.14554,21.6928,0.209691,21.3131,0.0423039,0.357542,0.228197,0.534,0.0953083,2
3604,6919,7002,83.64436984,-5.275544045,9611.321178,13063.76741,21.6349,0.343616,21.4401,0.0416503,0.155413,0.341064,0.896374,0.0950012,2
3605,6920,-,83.65551623,-5.264352023,9299.820295,13377.99222,20.9169,0.0521785,21.514,0.0113129,-0.654433,0.0402088,0.0737915,0.0159988,1
3606,6921,7003,83.63504098,-5.264625292,9872.144549,13370.21034,21.2862,0.297419,21.2639,0.060216,0.0142689,0.256327,0.734964,0.155933,2
3607,6923,6966,83.64137655,-5.246922282,9695.155484,13867.18168,21.7304,0.504251,21.2937,0.0481736,0.38053,0.49322,1.31143,0.0970001,2
3608,6924,-,83.62112843,-5.237384786,10261.21468,14134.78394,11.013,0.00609882,10.8244,0.000504414,0.180572,0.00484453,0.00862503,0.000713348,1
3609,6926,-,83.62289821,-5.231989283,10211.77951,14286.25115,12.8111,0.0242067,12.499,0.0427603,0.29513,0.0106038,0.047802,0.0820532,1
3610,6927,-,83.64034847,-5.243392036,9723.914255,13966.27235,12.4482,0.0194489,12.3092,0.0016353,0.139091,0.0210842,0.0275049,0.00231266,1
3611,6928,-,83.64028896,-5.243266604,9725.578482,13969.79298,13.4495,0.343002,13.1769,0.0962708,0.0555353,0.0601533,0.485078,0.136147,1
3612,6932,-,83.63844928,-5.230513967,9777.079496,14327.75831,17.8629,0.00719531,17.5283,0.0116838,0.33465,0.0188791,0.0101757,0.0165234,1
3613,6933,-,83.62470902,-5.227939467,10161.1876,14399.94409,18.4473,0.0245342,18.1393,0.0117499,0.30804,0.0127843,0.0346966,0.0166168,1
3614,6935,-,83.62291168,-5.236926483,10211.36986,14147.66032,18.9552,0.0421549,18.6945,0.00638609,0.260676,0.048541,0.0596161,0.0090313,1
3615,6936,-,83.64488701,-5.235254066,9597.094362,14194.73598,19.0434,0.456013,18.8504,0.0102865,0.316968,0.0382289,0.898727,0.0145473,1
3616,6939,-,83.62780574,-5.246075624,10074.50491,13890.86811,19.2632,0.0464425,18.9462,0.00613005,0.314249,0.0519735,0.0656796,0.0120869,1
3617,6947,-,83.63688494,-5.241680647,9820.740943,14014.2925,20.2382,0.0624677,19.8928,0.0237452,0.345382,0.0387225,0.0883427,0.0335808,1
3618,6948,-,83.64364614,-5.231663823,9631.801561,14295.50998,20.1652,0.36868,19.8299,0.136091,-0.230491,0.587551,0.73736,0.270754,1
3619,6950,-,83.63883784,-5.231241053,9766.213478,14307.35067,20.5073,0.166161,20.3241,0.353372,0.0737286,0.0541233,0.33193,0.69857,1
3620,6952,-,83.64263775,-5.236064243,9659.964246,14171.98144,20.302,0.329807,20.0574,0.00763094,0.255379,0.34839,0.658072,0.0107918,1
3621,6953,-,83.63767909,-5.245181667,9798.520871,13916.02099,20.729,0.174629,20.053,0.00419311,0.662024,0.240384,0.345884,0.00592995,1
3622,6957,-,83.63781071,-5.234000989,9794.908914,14229.87136,21.147,0.0764335,20.8572,0.294442,0.542391,0.0559919,0.108093,0.536947,1
3623,6961,-,83.62868818,-5.238786477,10049.88501,14095.48511,21.1161,0.348968,20.801,0.0242733,0.315061,0.366593,0.692772,0.0480461,1
3624,6962,-,83.63488943,-5.238416745,9876.54183,14105.90095,21.508,0.142835,20.7268,0.0378984,0.430343,0.4665,0.202,0.0535965,1
3625,6963,-,83.64677887,-5.252578654,9544.113468,13708.43304,21.6705,0.253852,21.0374,0.0993316,0.5835,0.183143,0.359001,0.198662,1
3626,6965,-,83.63837185,-5.222975619,9779.289071,14539.36507,21.657,0.158391,21.3062,0.00732478,0.0964762,0.486364,0.223999,0.0103588,1
3627,6968,-,83.61611074,-5.233141843,10401.50601,14253.85353,22.211,0.0113142,21.375,0.0254553,0.835999,0.0141411,0.0160007,0.0359993,1
3628,6969,-,83.61303037,-5.280206999,10487.27603,12932.68183,13.4966,0.00806441,13.6079,0.00240835,-0.10745,0.0031364,0.0160675,0.0048151,1
3629,6970,-,83.62598573,-5.283667079,10125.13284,12835.64086,14.194,0.0041958,14.2255,0.0159545,-0.0266781,0.00789445,0.00593376,0.0338535,1
3630,6973,-,83.63193688,-5.286204644,9958.774999,12764.44676,16.8725,0.000650073,16.6087,0.0512213,0.276871,0.0232665,0.000919342,0.12273,1
3631,6974,-,83.61927865,-5.294197999,10312.53156,12539.98872,17.0042,0.00165485,16.5301,0.00267852,0.432348,0.0451746,0.00234032,0.00378799,1
3632,6976,-,83.62914059,-5.280990562,10036.96783,12910.7919,17.8033,0.00612849,17.5852,0.0249128,0.237769,0.0092772,0.00866699,0.0595589,1
3633,6978,-,83.61856724,-5.279970261,10332.51434,12939.36465,18.7655,0.00636451,18.4853,0.00329352,0.301065,0.0247409,0.00900078,0.00465775,1
3634,6980,-,83.62066385,-5.279173004,10273.91656,12961.75794,18.8144,0.0189443,18.5942,0.0039908,0.225277,0.0177692,0.0378113,0.00564384,1
3635,6982,-,83.6167425,-5.291161612,10383.44011,12625.20483,19.1715,0.0629487,18.694,0.0157266,0.47753,0.0764794,0.123381,0.0290298,1
3636,6983,-,83.62299568,-5.275782553,10208.76127,13056.94504,19.1593,0.0463598,19.0162,0.0537169,0.122093,0.0211332,0.0909729,0.130886,1
3637,6984,-,83.63187299,-5.279761585,9960.601317,12945.30666,19.3553,0.0207044,19.0856,0.0205434,0.260368,0.0205005,0.0412235,0.0372772,1
3638,6985,-,83.62225738,-5.289842376,10229.30319,12662.27297,19.3403,0.00809489,19.1556,0.0204568,0.201276,0.0494425,0.0114479,0.040699,1
3639,6986,-,83.61603323,-5.275096058,10403.37777,13076.16948,19.4783,0.00379119,19.267,0.00984011,0.226575,0.0280568,0.00536156,0.013916,1
3640,6989,-,83.61965366,-5.2948595,10302.04521,12521.42251,20.1199,0.082717,19.7618,0.0141593,0.358171,0.0917057,0.165201,0.0282879,1
3641,6997,-,83.6141211,-5.277029181,10456.8112,13021.89256,21.1448,0.109201,20.846,0.0310929,0.298769,0.0781086,0.154434,0.043972,1
3642,6998,-,83.63382597,-5.283126312,9905.991954,12850.86859,21.0498,0.00955823,20.8639,0.0487626,0.237972,0.0550261,0.0135174,0.0973988,1
3643,7000,-,83.61705449,-5.289886391,10374.72861,12661.00309,21.1194,0.232672,21.2084,0.0779344,-0.21299,0.00846983,0.459784,0.155804,1
3644,7005,-,83.61019375,-5.280198003,10566.56366,12932.91463,21.9015,0.379717,21.3756,0.00764982,0.470499,0.450428,0.537001,0.0108185,1
3645,7006,-,83.90179907,-5.569738473,2417.652743,4805.554226,11.6017,0.00320383,11.4454,0.014095,0.163171,0.00597111,0.00453091,0.0280504,1
3646,7007,7941,83.89454407,-5.577242811,2620.386662,4594.950213,12.74,0.0280472,12.704,0.0106634,0.0411755,0.00373961,0.0528889,0.0192699,2
3647,7008,7944,83.89419149,-5.57708688,2630.235926,4599.329386,15.1353,0.337297,14.686,0.001,0.216263,0.0475845,0.637776,0,2
3648,7009,7146-7943,83.89651808,-5.584079424,2565.279449,4403.032068,14.7431,0.0168468,14.5793,0.0163757,0.167836,0.0102864,0.0513821,0.0517645,3
3649,7010,-,83.90205362,-5.572019528,2410.55562,4741.52262,15.2771,0.00121248,15.1273,0.00753653,0.149814,0.00874901,0.00171471,0.0106583,1
3650,7013,-,83.9023448,-5.571937239,2402.420187,4743.830628,16.3457,0.00604757,16.189,0.00706314,0.15673,0.0131107,0.00855255,0.00998878,1
3651,7014,-,83.90115846,-5.567368929,2435.535087,4872.072198,16.5717,0.0142918,16.3288,0.017922,0.242861,0.00501941,0.0284882,0.0355167,1
3652,7016,7956,83.89148715,-5.581412303,2705.813647,4477.92952,17.9485,0.107243,17.8687,0.0111149,0.130553,0.00821331,0.231699,0.0297832,2
3653,7017,7952,83.89294902,-5.580664103,2664.968557,4498.923016,17.3895,0.0509197,17.2413,0.00863626,0.159041,0.0675767,0.131075,0.018528,2
3654,7019,7151-7953,83.89784766,-5.591456234,2528.179869,4195.954098,17.6351,0.00214354,17.3844,0.0157588,0.245578,0.0106801,0.00516891,0.0461655,3
3655,7020,7152-7954,83.90041566,-5.590613877,2456.432835,4219.5832,17.6896,0.00647288,17.5338,0.0157629,0.1712,0.021254,0.0167637,0.0397491,3
3656,7021,7067-7113-7150,83.9230336,-5.576597188,1824.455419,4612.880927,17.9557,0.0424215,17.7306,0.0147819,0.227347,0.0374708,0.113998,0.0449219,4
3657,7022,7959,83.89046839,-5.579192772,2734.262161,4540.238505,18.0895,0.0321564,17.9546,0.0315982,0.147873,0.0203798,0.0868759,0.0804558,2
3658,7023,7957,83.88853563,-5.581906776,2788.273886,4464.066791,18.0536,0.0100548,17.8276,0.0178121,0.233048,0.0164635,0.0200005,0.0440006,2
3659,7027,7158-7967,83.90144071,-5.583870253,2427.753794,4408.87261,19.0043,0.041796,18.7423,0.0210718,0.260314,0.040596,0.110001,0.0627193,3
3660,7028,7119,83.91942463,-5.568126324,1925.220853,4850.687576,18.9264,0.0227017,18.8913,0.00599096,0.0395727,0.0212924,0.0555458,0.0142689,2
3661,7030,7121,83.91425854,-5.56365361,2069.519807,4976.274922,19.0343,0.00923407,18.8888,0.0111698,0.142348,0.0130465,0.0221844,0.0251236,2
3662,7031,7160-7969,83.89480943,-5.593077436,2613.068254,4150.465123,19.4691,0.0291632,19.299,0.010381,0.162466,0.0465,0.0650005,0.0261765,3
3663,7032,-,83.89838081,-5.569853553,2513.152252,4802.345512,19.7824,0.031948,19.8393,0.00242496,-0.045989,0.0141276,0.0451813,0.00342941,1
3664,7033,7126,83.91153338,-5.571118646,2145.706362,4766.7477,19.7671,0.0468917,19.737,0.0296912,0.0590954,0.056505,0.0952148,0.0802002,2
3665,7038,-,83.90502501,-5.567494979,2327.512395,4868.508939,20.1749,0.0398042,20.122,0.0198016,-0.0179342,0.129647,0.0562916,0.0280037,1
3666,7039,-,83.90533617,-5.565165505,2318.804101,4933.896,20.2962,0.00304671,20.1756,0.0146388,0.120505,0.0176855,0.0043087,0.0207024,1
3667,7040,7164-7974,83.89626137,-5.586507748,2572.46593,4334.869722,20.3133,0.0750422,20.0683,0.0728632,0.205619,0.0888401,0.206467,0.240519,3
3668,7042,7166-7977,83.90637953,-5.58634357,2289.793039,4339.413483,20.5291,0.145227,20.2973,0.0231299,0.195999,0.0849592,0.461,0.0567474,3
3669,7043,-,83.90575783,-5.57132398,2307.06383,4761.022782,21.2033,0.409362,20.4782,0.227176,0.725107,0.182193,0.791121,0.43844,1
3670,7044,7138,83.91138652,-5.562151498,2149.748709,5018.459592,20.9357,0.267872,20.8599,0.021051,0.0935768,0.341921,0.712999,0.0483856,2
3671,7046,7137,83.91175827,-5.565896145,2139.388104,4913.343551,20.8447,0.164108,20.7878,0.0241174,0.0568882,0.165121,0.337208,0.0490932,2
3672,7047,7982,83.88723382,-5.578375017,2824.623075,4563.211941,21.0578,0.469549,20.8989,0.107455,0.134915,0.407056,1.10731,0.271486,2
3673,7048,-,83.88600385,-5.561403372,2858.890284,5039.618347,20.4278,0.165752,19.8708,0.523691,0.269457,0.062871,0.234409,1.02442,1
3674,7049,7144,83.91282967,-5.564490055,2109.445521,4952.805567,21.0783,0.125257,21.4678,0.0148813,-0.116863,0.409964,0.24044,0.0359287,2
3675,7050,-,83.89043389,-5.583543641,2735.25121,4418.108341,21.3049,0.164223,21.3156,0.00763768,0.139786,0.236841,0.232246,0.0108013,1
3676,7051,-,83.90979011,-5.574372087,2194.431284,4675.434388,21.3626,0.112235,21.4259,0.0170022,-0.0716381,0.0998954,0.158724,0.0340004,1
3677,7052,7100-7141-7171,83.91480381,-5.572138129,2054.344722,4738.107756,21.2931,0.142215,20.7443,0.0825847,0.453119,0.295475,0.392492,0.205742,4
3678,7053,-,83.89995805,-5.570097349,2469.089107,4795.492171,20.9742,0.184967,20.7022,0.104322,0.271976,0.0806455,0.261583,0.147533,1
3679,7055,-,83.94791722,-5.576693571,1129.267381,4609.976117,14.4138,0.0156517,14.2397,0.0190929,0.171678,0.000532736,0.0311813,0.0381269,1
3680,7056,-,83.95611511,-5.587807383,900.3360805,4297.934584,14.8451,0.0029523,14.6955,0.00919678,0.149591,0.0121491,0.00417519,0.0130062,1
3681,7057,7147,83.92130813,-5.592831136,1872.77835,4157.200539,14.7687,0.0148685,15.0203,0.0176151,-0.254149,0.00842589,0.0371695,0.0467005,2
3682,7058,-,83.9436459,-5.588186537,1248.693133,4287.400165,15.0115,0.0162898,14.8876,0.00614198,0.139125,0.00265087,0.0321465,0.00868607,1
3683,7062,-,83.95512263,-5.581607052,928.0084676,4471.989455,16.8252,0.0101409,16.7339,0.0135167,0.102437,0.0585434,0.0143414,0.0191154,1
3684,7066,-,83.93886471,-5.593006307,1382.304475,4152.146896,17.671,0.0183625,17.5302,0.0201131,0.140793,0.0384757,0.0259686,0.0284443,1
3685,7068,-,83.94552978,-5.592265926,1196.097141,4172.874044,18.0167,0.00812322,17.82,0.0165445,0.198491,0.0148613,0.011488,0.032505,1
3686,7069,-,83.93926574,-5.584304627,1371.030682,4396.403363,18.3866,0.0164029,18.2018,0.0138835,0.184782,0.00251937,0.0231972,0.0196342,1
3687,7071,-,83.95125575,-5.585269496,1036.07078,4369.217354,18.8378,0.031426,18.7149,0.00976593,0.122873,0.041192,0.0444431,0.0138111,1
3688,7076,-,83.93277586,-5.583965853,1552.33745,4405.965099,19.4639,0.03862,19.3449,0.00274595,0.139672,0.0230911,0.0764637,0.00388336,1
3689,7078,-,83.95532588,-5.586251474,922.3711802,4341.616718,19.7125,0.0190962,19.4283,0.0159362,0.284234,0.00316,0.0270061,0.0225372,1
3690,7080,7162,83.93438906,-5.589515166,1507.312617,4250.180856,19.9798,0.0294909,19.8791,0.0104126,0.0930761,0.020786,0.058279,0.0188808,2
3691,7081,-,83.94702255,-5.582559609,1154.311852,4445.32171,20.0427,0.0160387,20.102,0.0317551,-0.0418758,0.029523,0.0226822,0.0619984,1
3692,7085,-,83.94789223,-5.5793377,1129.987964,4535.754556,20.7637,0.0399552,20.5717,0.0149844,0.198223,0.0548381,0.0565052,0.0289993,1
3693,7086,-,83.94024462,-5.580243621,1343.650472,4510.389387,20.5917,0.162502,22.0317,0.0335354,-1.52472,0.132538,0.324011,0.0474262,1
3694,7088,7168-8282,83.92865644,-5.594547478,1667.502937,4108.966769,20.4041,0.253778,20.3822,0.0961351,-0.0907109,0.250658,0.637407,0.25613,3
3695,7090,7155-8269,83.9276143,-5.598295428,1696.64517,4003.768274,18.4101,0.0137365,18.2087,0.0595899,0.164587,0.0717391,0.0314827,0.146957,3
3696,7091,7167,83.92904784,-5.578818348,1656.449109,4550.486652,20.638,0.0420322,20.712,0.0772928,-0.0518117,0.0355188,0.102835,0.170061,2
3697,7092,-,83.95254511,-5.572769148,999.9408884,4720.095969,20.6809,0.107625,21.0735,0.000706718,-0.386176,0.125059,0.152205,0.000999451,1
3698,7095,7142,83.94530365,-5.560389976,1202.148217,5067.646643,21.1428,0.166751,21.4241,0.0778182,-0.247318,0.187107,0.466406,0.228914,2
3699,7096,7143,83.93876335,-5.569918809,1384.950373,4800.223033,21.3899,0.244249,21.4068,0.111453,0.0358645,0.464714,0.523571,0.281876,2
3700,7098,-,83.92703397,-5.578011135,1712.705373,4573.160837,21.1069,0.0621265,21.4074,0.0678297,-0.264629,0.100934,0.0878601,0.134882,1
3701,7101,-,83.95454524,-5.575404469,944.0847386,4646.103709,22.4745,0.333046,21.5087,0.0349704,0.9025,0.208595,0.470999,0.0494556,1
3702,7120,-,83.91595039,-5.568789223,2022.288513,4832.104618,19.0183,0.0406188,18.8378,0.0512492,0.00368738,0.209181,0.0574436,0.0724773,1
3703,7145,7907-8184-8259,83.9120528,-5.609221407,2131.454182,3697.185093,12.9303,0.0236285,13.3089,0.0219568,-0.378571,0.0196362,0.0810003,0.0623951,4
3704,7148,7910-8191-8262,83.91135184,-5.606163263,2151.015646,3783.033329,15.5618,0.00697975,15.3499,0.0113502,0.216317,0.0148001,0.0203238,0.0347261,4
3705,7149,7912-7947,83.90917246,-5.590614357,2211.795213,4219.512163,16.0805,0.0112039,15.9659,0.0250695,0.125429,0.0110654,0.03228,0.0733747,3
3706,7153,7920-8267,83.90931161,-5.607047214,2208.017509,3758.234452,17.7866,0.0154804,17.6344,0.0196858,0.162505,0.00968383,0.0419998,0.0541096,3
3707,7154,-,83.91715927,-5.596964343,1988.71336,4041.209902,17.7949,0.0140588,17.6023,0.00714945,0.212795,0.0073612,0.0198822,0.0101109,1
3708,7156,7963,83.895096,-5.587513599,2605.028879,4306.642271,18.5311,0.0143028,18.2989,0.0196054,0.217431,0.0402627,0.0271397,0.0429459,2
3709,7157,7923-7965,83.90423218,-5.602484694,2349.887746,3886.340176,18.6481,0.0527136,18.463,0.0307091,0.215205,0.063718,0.131001,0.085001,3
3710,7159,-,83.91326996,-5.586500242,2097.29567,4334.96876,19.297,0.028231,19.1618,0.00107222,0.13528,0.0293032,0.0399246,0.00151634,1
3711,7161,-,83.90959535,-5.58831863,2199.965719,4283.95122,19.9639,0.141299,20.0217,0.419862,-0.261534,0.167538,0.27924,0.831696,1
3712,7163,7928-7973,83.89860249,-5.598783247,2507.137663,3990.277373,20.0508,0.105459,19.8334,0.0365615,0.211058,0.0731626,0.26977,0.0969582,3
3713,7165,7975,83.90258878,-5.593356606,2395.740213,4142.579839,20.2139,0.0983203,20.0767,0.0152179,0.137167,0.0986831,0.200991,0.0321083,2
3714,7169,7932-8204-8281,83.91365695,-5.608281656,2086.634283,3723.553121,20.663,0.607007,19.9827,0.0715284,0.21806,0.0975328,1.393,0.192097,4
3715,7170,8212-8290,83.91230098,-5.610469254,2124.529525,3662.155783,20.8398,0.066766,20.5969,0.0114062,0.176564,0.101142,0.124296,0.0209999,3
3716,7172,8286,83.92218646,-5.604340814,1848.324518,3834.112671,21.3064,0.665953,20.9192,0.122925,0.362112,0.555649,1.56699,0.331213,2
3717,7173,-,83.91259532,-5.59354956,2116.191293,4137.096411,21.578,0.111722,21.1573,0.0863344,0.173326,0.327794,0.157999,0.194548,1
3718,7174,8289,83.91295055,-5.604381181,2106.341478,3833.046026,21.1067,0.175197,20.6083,0.0478504,0.410354,0.0796816,0.382999,0.120667,2
3719,7175,-,83.90483819,-5.585409676,2332.847626,4365.638418,20.8553,0.12115,20.8231,0.0267906,0.032279,0.094359,0.171331,0.0378876,1
3720,7176,7938-8219-8294,83.91472693,-5.603991148,2056.713304,3843.981946,21.5426,0.40137,21.428,0.0673519,0.125622,0.569065,1.12053,0.220999,4
3721,7177,7312,83.84035426,-5.579668156,4134.318882,4527.12945,11.0708,0.0178705,10.9385,0.0116459,0.131431,0.0190413,0.0453644,0.0267925,2
3722,7178,7313,83.84004597,-5.582865097,4142.942659,4437.39143,12.0014,0.0173831,11.9256,0.00849869,0.0722046,0.0128995,0.0474072,0.0221481,2
3723,7179,7369,83.83305007,-5.564844363,4338.33199,4943.26174,12.0244,0.0232109,11.9281,0.0234346,0.104894,0.00301353,0.0618219,0.063735,2
